date,q,pr,pr_dist,temp
1891-11-04,116,0.1,23000,7.5
1891-11-05,108,0.1,23000,7.2
1891-11-06,98.1,0,23000,5.4
1891-11-07,98.1,0.1,23000,5.6
1891-11-08,98.1,1.9,23000,3
1891-11-09,91,6.1,23000,4.7
1891-11-10,91,14.2,23000,6.4
1891-11-11,105,10.9,23000,8
1891-11-12,191,7.3,23000,6.1
1891-11-13,282,3.5,23000,7.9
1891-11-14,261,1.9,23000,5.7
1891-11-15,249,4.2,23000,7
1891-11-16,230,2.4,23000,7.8
1891-11-17,226,1.6,23000,6.9
1891-11-18,201,2.1,23000,7.9
1891-11-19,184,1,23000,9.8
1891-11-20,171,0.1,23000,8.9
1891-11-21,161,0.1,23000,4.9
1891-11-22,161,0.1,23000,4.1
1891-11-23,138,0,23000,2.3
1891-11-24,126,0,23000,1.2
1891-11-25,113,1.2,23000,1.9
1891-11-26,103,2.3,23000,2.4
1891-11-27,100,0.7,23000,1.7
1891-11-28,98.1,9.7,23000,2.7
1891-11-29,100,0.4,23000,3.9
1891-11-30,113,0.3,23000,2.6
1891-12-01,121,16.2,23000,5.3
1891-12-02,143,5.4,23000,7.8
1891-12-03,219,1.9,23000,8.5
1891-12-04,250,1.5,23000,9.9
1891-12-05,223,2.5,23000,9.6
1891-12-06,212,5.3,23000,7.6
1891-12-07,208,4.6,23000,6.9
1891-12-08,223,5.5,23000,5.1
1891-12-09,230,4,23000,7.7
1891-12-10,216,9,23000,8.6
1891-12-11,238,0.3,23000,5.3
1891-12-12,246,7.9,23000,5.2
1891-12-13,238,12.6,23000,5.6
1891-12-14,261,1.4,23000,6.8
1891-12-15,269,2.6,23000,6.9
1891-12-16,265,0,23000,7
1891-12-17,267,0,23000,1.3
1891-12-18,274,0,23000,0
1891-12-19,257,0,23000,-0.6
1891-12-20,250,0,23000,-1.3
1891-12-21,219,0,23000,-3.5
1891-12-22,212,0,23000,-4.5
1891-12-23,123,0,23000,-5.7
1891-12-24,135,0.1,23000,-4
1891-12-25,135,1,23000,-2.2
1891-12-26,129,4.3,23000,2
1891-12-27,129,4,23000,4.4
1891-12-28,177,3.2,23000,4.9
1891-12-29,187,1.1,23000,6.3
1891-12-30,194,6.4,23000,8.6
1891-12-31,201,1,23000,7.9
1892-01-01,236,0,22000,4.6
1892-01-02,220,0,22000,3.3
1892-01-03,212,0,22000,3.3
1892-01-04,197,0,22000,0
1892-01-05,197,0.8,22000,1.6
1892-01-06,155,1.8,22000,3.2
1892-01-07,142,1.2,22000,0.8
1892-01-08,142,1.3,22000,-0.9
1892-01-09,130,0.2,22000,-3.1
1892-01-10,118,0.9,22000,-1.8
1892-01-11,116,1.6,22000,0
1892-01-12,110,0,22000,-2.6
1892-01-13,108,0,22000,-1.3
1892-01-14,102,0.1,22000,-0.3
1892-01-15,96.7,0,22000,-2.1
1892-01-16,96.7,2.6,22000,-3.5
1892-01-17,94.3,0.9,22000,0.9
1892-01-18,94.3,0.8,22000,2.4
1892-01-19,94.3,0.8,22000,2
1892-01-20,102,0,22000,1.1
1892-01-21,108,0.7,22000,2.1
1892-01-22,124,2.5,22000,3.4
1892-01-23,124,0.4,22000,5.7
1892-01-24,130,0,22000,6.6
1892-01-25,136,0,22000,4.2
1892-01-26,127,0.3,22000,3.7
1892-01-27,121,2,22000,5.7
1892-01-28,110,0.2,22000,6.2
1892-01-29,108,0.1,22000,8.3
1892-01-30,102,0.9,22000,8.9
1892-01-31,102,0.6,22000,8.6
1892-02-01,94.1,1.4,22000,7
1892-02-02,102,2.3,22000,3
1892-02-03,108,0.5,22000,3.9
1892-02-04,110,0.4,22000,3.1
1892-02-05,108,0,22000,5.2
1892-02-06,99.4,0.9,22000,6.9
1892-02-07,94.1,1.3,22000,8.5
1892-02-08,91.5,2.5,22000,8.5
1892-02-09,86.8,0.4,22000,5.5
1892-02-10,94.1,0,22000,6.6
1892-02-11,94.1,0,22000,7.2
1892-02-12,89.1,0,22000,5.2
1892-02-13,77.3,0,22000,3.9
1892-02-14,81.8,2.2,22000,2.9
1892-02-15,81.8,3.5,22000,3
1892-02-16,81.8,0.3,22000,-2.1
1892-02-17,86.8,2.1,22000,-3.8
1892-02-18,94.1,0,22000,-2.7
1892-02-19,81.8,0.5,22000,-4.9
1892-02-20,79.7,4.1,22000,0.5
1892-02-21,70.5,2.2,22000,3.3
1892-02-22,110,0.2,22000,4.9
1892-02-23,127,1.2,22000,5.3
1892-02-24,130,1.8,22000,4.9
1892-02-25,127,1.4,22000,4.8
1892-02-26,113,0.1,22000,4.6
1892-02-27,94.1,0,22000,3
1892-02-28,94.1,0.1,22000,3.3
1892-02-29,77.3,0.6,22000,3.4
1892-03-01,77.3,1.8,22000,2
1892-03-02,77.3,0.1,22000,-0.7
1892-03-03,77.3,0.1,22000,-1.6
1892-03-04,77.3,0,22000,-0.5
1892-03-05,72.8,0,22000,0.9
1892-03-06,72.8,0,22000,0.2
1892-03-07,52.3,0,22000,0.1
1892-03-08,68.4,0,22000,-0.7
1892-03-09,66.2,1.8,22000,-0.5
1892-03-10,72.8,1.2,22000,-0.5
1892-03-11,66.2,0,22000,0.1
1892-03-12,66.2,0,22000,-0.8
1892-03-13,66.2,0,22000,0.3
1892-03-14,63.9,0.3,22000,-0.1
1892-03-15,61.8,9.6,22000,2.7
1892-03-16,86.5,0.6,22000,5.7
1892-03-17,113,0,22000,9.4
1892-03-18,108,0,22000,10.9
1892-03-19,94.1,0,22000,7.5
1892-03-20,77.3,0,22000,5
1892-03-21,77.3,1.2,22000,3.4
1892-03-22,66.2,1.4,22000,4.9
1892-03-23,63.9,0,22000,5.1
1892-03-24,62,0,22000,5.5
1892-03-25,59.9,0,22000,4.2
1892-03-26,59.9,1.4,22000,5.1
1892-03-27,58.1,1.8,22000,4.3
1892-03-28,61.8,0.7,22000,1.9
1892-03-29,66.2,0,22000,0.9
1892-03-30,61.8,0,22000,3.6
1892-03-31,59.9,0,22000,5.7
1892-04-01,58,0,22000,7.5
1892-04-02,52.2,0,22000,9.4
1892-04-03,55.9,0,22000,9.9
1892-04-04,48.8,0,22000,11
1892-04-05,47,0,22000,11.1
1892-04-06,47,0,22000,11.8
1892-04-07,43.8,0,22000,10.9
1892-04-08,48.8,0,22000,10.2
1892-04-09,45.4,0,22000,9.7
1892-04-10,43.8,0,22000,10.1
1892-04-11,43.8,0,22000,8.9
1892-04-12,43.8,0.7,22000,4.5
1892-04-13,43.8,4.1,22000,1.9
1892-04-14,52.2,0.5,22000,1.6
1892-04-15,52.2,2.1,22000,1.9
1892-04-16,52.2,0.1,22000,2.2
1892-04-17,48.8,0,22000,3
1892-04-18,50.4,0.8,22000,2.6
1892-04-19,43.8,0,22000,3.9
1892-04-20,43.8,4.9,22000,7.1
1892-04-21,39.1,0.1,22000,11
1892-04-22,43.8,0,22000,12.5
1892-04-23,43.8,0,22000,9.4
1892-04-24,43.8,1.4,22000,10.4
1892-04-25,39.1,1.9,22000,8.4
1892-04-26,40.4,0.3,22000,7
1892-04-27,40.4,6.2,22000,4.7
1892-04-28,48.8,0.4,22000,5.5
1892-04-29,45.4,0,22000,4.5
1892-04-30,42.3,0,22000,6
1892-05-01,44.1,0,22000,7.2
1892-05-02,40.7,1.4,22000,6.1
1892-05-03,42.6,1.8,22000,5.5
1892-05-04,42.5,1.4,22000,6.5
1892-05-05,39.4,0,22000,6.2
1892-05-06,39.4,0,22000,6.7
1892-05-07,39.4,0,22000,6.8
1892-05-08,37.8,0,22000,10.4
1892-05-09,37.8,0,22000,10.2
1892-05-10,34.6,0,22000,10.9
1892-05-11,34.7,0,22000,11.8
1892-05-12,34.6,0,22000,12.3
1892-05-13,33.3,0.8,22000,12.2
1892-05-14,30.4,0.6,22000,13.7
1892-05-15,44.1,0.6,22000,10.3
1892-05-16,30.4,0.2,22000,10.3
1892-05-17,30.4,0.1,22000,11.5
1892-05-18,31.7,0.7,22000,10.4
1892-05-19,26.5,0.6,22000,11.2
1892-05-20,30.4,0.1,22000,12.4
1892-05-21,27.5,0,22000,10.1
1892-05-22,26.5,0,22000,11.5
1892-05-23,25.2,0,22000,13.8
1892-05-24,30.4,1,22000,15.4
1892-05-25,28,8.7,22000,16.1
1892-05-26,30.4,9.9,22000,15.1
1892-05-27,34.7,1.8,22000,17
1892-05-28,33.3,0,22000,18.4
1892-05-29,37.8,1.5,22000,14.8
1892-05-30,28.1,0.3,22000,16.2
1892-05-31,30.4,0.7,22000,18.6
1892-06-01,28.4,7.4,22000,14.7
1892-06-02,29.4,2.5,22000,14.1
1892-06-03,26.8,0,22000,12.5
1892-06-04,26.7,5.1,22000,11.7
1892-06-05,28.4,4.9,22000,14.4
1892-06-06,29.4,0,22000,13.5
1892-06-07,28.4,0,22000,16.6
1892-06-08,32,0,22000,16.4
1892-06-09,29.4,0,22000,18.3
1892-06-10,25.5,0.2,22000,16.6
1892-06-11,24.4,0.5,22000,13.7
1892-06-12,23.1,1,22000,10.2
1892-06-13,26.8,0,22000,8.9
1892-06-14,23.1,0,22000,9.2
1892-06-15,24.4,0.1,22000,9.8
1892-06-16,22,2.3,22000,11.5
1892-06-17,24.4,0.2,22000,10.4
1892-06-18,23.1,0.6,22000,9.8
1892-06-19,23.1,1.8,22000,10.8
1892-06-20,23.1,2.6,22000,10.3
1892-06-21,25.4,1.5,22000,12.8
1892-06-22,25.5,7.8,22000,15.4
1892-06-23,23.1,11.2,22000,13.7
1892-06-24,25.5,0,22000,14.5
1892-06-25,25.5,0.2,22000,14.5
1892-06-26,26.7,0,22000,17.4
1892-06-27,24.4,0,22000,18.4
1892-06-28,23.1,9.9,22000,16.3
1892-06-29,24.4,0.8,22000,13.2
1892-06-30,44.4,0,22000,12.4
1892-07-01,27.1,0,22000,14.9
1892-07-02,23,0,22000,16.7
1892-07-03,22.3,0.1,22000,18.9
1892-07-04,17.5,0.3,22000,17.1
1892-07-05,22.4,19.4,22000,13.9
1892-07-06,22.2,1.3,22000,13.1
1892-07-07,21.8,1,22000,15.7
1892-07-08,22.4,0,22000,14.2
1892-07-09,21.7,0.2,22000,13.7
1892-07-10,19.9,0,22000,14.8
1892-07-11,19,0,22000,14.4
1892-07-12,25.4,10,22000,13.1
1892-07-13,25.9,5.8,22000,12.8
1892-07-14,24.8,0.2,22000,14
1892-07-15,26.7,0.2,22000,14.3
1892-07-16,26.5,6.5,22000,13.7
1892-07-17,24.8,5.5,22000,11.2
1892-07-18,24.8,5.1,22000,11.2
1892-07-19,30.8,13.1,22000,10.6
1892-07-20,44.3,0.4,22000,13.8
1892-07-21,25.4,0,22000,12.9
1892-07-22,26.4,0,22000,14.7
1892-07-23,25.4,0,22000,14.8
1892-07-24,25.9,0,22000,15.5
1892-07-25,24.8,0,22000,14.5
1892-07-26,25.5,0,22000,13.5
1892-07-27,24.9,0,22000,13.9
1892-07-28,23.5,0,22000,15.9
1892-07-29,23.1,0.6,22000,14.4
1892-07-30,22.6,0.4,22000,15.4
1892-07-31,21.8,2.1,22000,16.1
1892-08-01,23.7,0.1,22000,16.9
1892-08-02,22.1,0.4,22000,13.3
1892-08-03,22.9,0.1,22000,15.6
1892-08-04,21.8,0,22000,14.4
1892-08-05,21.8,0.1,22000,13.3
1892-08-06,21.3,4.9,22000,15.5
1892-08-07,23.9,4.6,22000,14.9
1892-08-08,19.7,3.3,22000,15.9
1892-08-09,18.3,0.2,22000,13.5
1892-08-10,21.8,0,22000,11
1892-08-11,22.5,0,22000,11.8
1892-08-12,22.5,0,22000,15.5
1892-08-13,20.5,3.1,22000,15.9
1892-08-14,19.7,0.3,22000,16.8
1892-08-15,17.4,0,22000,17
1892-08-16,19.7,1,22000,14.5
1892-08-17,20.4,0.3,22000,17.4
1892-08-18,19.5,11.8,22000,15.8
1892-08-19,22.1,1.3,22000,16.2
1892-08-20,24.3,0,22000,14.6
1892-08-21,23.5,0,22000,16.5
1892-08-22,19.8,0,22000,17.2
1892-08-23,22.5,5.9,22000,16.9
1892-08-24,22.1,1.9,22000,18.1
1892-08-25,20.2,0.2,22000,15.8
1892-08-26,22.1,3.6,22000,14.9
1892-08-27,21.3,23,22000,13.9
1892-08-28,27.3,8.7,22000,14.1
1892-08-29,44.3,4.6,22000,13.2
1892-08-30,48.6,0.6,22000,16.7
1892-08-31,36.8,2.2,22000,14.4
1892-09-01,30.8,2.4,22000,12.9
1892-09-02,28.2,3.4,22000,14.6
1892-09-03,28,1.3,22000,11.5
1892-09-04,27.2,0,22000,10.9
1892-09-05,27.3,0,22000,10.4
1892-09-06,27.6,0,22000,11.4
1892-09-07,22.4,1.2,22000,12.8
1892-09-08,23,0,22000,10.8
1892-09-09,23.3,0.3,22000,11.1
1892-09-10,22.6,1,22000,14.8
1892-09-11,21.4,0.2,22000,13.9
1892-09-12,19.7,0,22000,15.8
1892-09-13,24.7,0,22000,16
1892-09-14,21.9,0,22000,11.8
1892-09-15,21.8,0.2,22000,12.6
1892-09-16,21.6,0.2,22000,13.5
1892-09-17,20.8,0,22000,10.4
1892-09-18,19.4,0,22000,9.6
1892-09-19,18.8,3,22000,14.2
1892-09-20,21.8,8.1,22000,13.8
1892-09-21,22.6,14.7,22000,12
1892-09-22,29,0.4,22000,11.7
1892-09-23,35.1,0.6,22000,13.9
1892-09-24,29.9,0.3,22000,13.7
1892-09-25,24,1.7,22000,12.1
1892-09-26,28,0,22000,12.7
1892-09-27,25.2,8.4,22000,14.3
1892-09-28,25.5,0.5,22000,10.2
1892-09-29,24.9,20,22000,9.3
1892-09-30,33.1,3.8,22000,9.5
1892-10-01,61.4,4.2,22000,9.1
1892-10-02,63.1,2.8,22000,7.9
1892-10-03,60.2,0.5,22000,8.5
1892-10-04,53.1,3.6,22000,9.7
1892-10-05,38.7,0,22000,7.7
1892-10-06,49.2,2.2,22000,8.1
1892-10-07,39.3,0.9,22000,9.8
1892-10-08,36.1,1.8,22000,8.1
1892-10-09,36.9,2.7,22000,8.6
1892-10-10,34.5,0.6,22000,9.5
1892-10-11,33.5,0.1,22000,6.7
1892-10-12,29.3,0.5,22000,6.3
1892-10-13,29,5,22000,8.6
1892-10-14,31.1,5.6,22000,8.9
1892-10-15,31.3,0.8,22000,8.1
1892-10-16,32.9,1.2,22000,7.1
1892-10-17,31.5,0.2,22000,5.1
1892-10-18,38.4,0.2,22000,4.4
1892-10-19,33.8,0.2,22000,4.1
1892-10-20,30.1,0.7,22000,6.3
1892-10-21,29.8,1.1,22000,6.4
1892-10-22,29,0.6,22000,4.4
1892-10-23,26.4,0,22000,4.5
1892-10-24,25.5,0.5,22000,3.6
1892-10-25,27.3,0.5,22000,2.9
1892-10-26,24.4,3.2,22000,2.5
1892-10-27,24.4,22,22000,7.7
1892-10-28,37,11,22000,11.6
1892-10-29,125,1.6,22000,12.3
1892-10-30,168,14.1,22000,5.9
1892-10-31,184,5.2,22000,5.8
1892-11-01,197,0.1,22000,4.2
1892-11-02,228,5.6,22000,3.8
1892-11-03,155,0.2,22000,6.9
1892-11-04,133,8,22000,9.6
1892-11-05,105,2.5,22000,10.9
1892-11-06,130,0.5,22000,9.4
1892-11-07,124,0.1,22000,4.5
1892-11-08,96.4,0.1,22000,3.6
1892-11-09,79.6,0,22000,6.1
1892-11-10,72.8,0,22000,7.8
1892-11-11,72.8,0.8,22000,6.4
1892-11-12,68.3,0.9,22000,8.2
1892-11-13,64.1,2,22000,9.5
1892-11-14,59.9,1.6,22000,11.3
1892-11-15,58,10.7,22000,10.6
1892-11-16,74.9,7.9,22000,7.5
1892-11-17,179,0,22000,3.3
1892-11-18,224,0.1,22000,2.4
1892-11-19,172,7.6,22000,4.1
1892-11-20,124,0.1,22000,5.1
1892-11-21,107,0,22000,4.9
1892-11-22,102,0.1,22000,3.7
1892-11-23,102,0.9,22000,5.9
1892-11-24,96.7,0.7,22000,5.3
1892-11-25,91.4,1,22000,4
1892-11-26,79.6,7.4,22000,5.9
1892-11-27,82,0,22000,6.7
1892-11-28,116,0.1,22000,7.4
1892-11-29,102,0.8,22000,8.4
1892-11-30,99.3,0.1,22000,4.4
1892-12-01,86.7,10.5,22000,4.8
1892-12-02,96.4,2.8,22000,0.8
1892-12-03,142,2.4,22000,3.6
1892-12-04,146,0,22000,1.2
1892-12-05,155,1.5,22000,-0.3
1892-12-06,107,1.6,22000,0.8
1892-12-07,82,0,22000,1.9
1892-12-08,86.7,5.5,22000,0.4
1892-12-09,94.1,1.7,22000,0.9
1892-12-10,102,3.2,22000,0.9
1892-12-11,127,0.7,22000,3.1
1892-12-12,127,1.5,22000,5.4
1892-12-13,127,1,22000,3.1
1892-12-14,118,1.5,22000,5.1
1892-12-15,116,0.1,22000,8.4
1892-12-16,105,0.1,22000,5.2
1892-12-17,88.8,0,22000,6.8
1892-12-18,124,0,22000,9
1892-12-19,72.8,0,22000,7.1
1892-12-20,74.9,0,22000,5.6
1892-12-21,70.4,0,22000,5.2
1892-12-22,68.3,0,22000,1.9
1892-12-23,68.3,0,22000,1.8
1892-12-24,68.3,0,22000,-1.4
1892-12-25,66.2,0,22000,-2.2
1892-12-26,66.2,0,22000,-3.5
1892-12-27,43.8,0,22000,-4.9
1892-12-28,45.9,0,22000,-4.7
1892-12-29,47.3,0.1,22000,-3
1892-12-30,48.8,0,22000,-3.8
1892-12-31,52.2,0,22000,-3.1
1893-01-01,51.8,0.1,21000,-2.5
1893-01-02,34.1,0.1,21000,-4.2
1893-01-03,41.8,0.4,21000,-2.8
1893-01-04,41.8,0,21000,-4.1
1893-01-05,37,0.1,21000,-4.6
1893-01-06,35.7,2.6,21000,-2.8
1893-01-07,51.8,1.2,21000,-1.1
1893-01-08,51.8,1.9,21000,0.1
1893-01-09,53.6,6.3,21000,1.1
1893-01-10,77.8,0.8,21000,2.1
1893-01-11,112,0.4,21000,1.1
1893-01-12,92.3,0.8,21000,1.4
1893-01-13,82.3,0.7,21000,3
1893-01-14,59.1,1,21000,1.4
1893-01-15,80.2,0.4,21000,-0.9
1893-01-16,73.6,4.2,21000,0.1
1893-01-17,84.7,3.4,21000,2.2
1893-01-18,92.3,1,21000,3.9
1893-01-19,135,0.3,21000,4.6
1893-01-20,141,0.1,21000,3.9
1893-01-21,121,0.1,21000,4.1
1893-01-22,121,0.4,21000,5.9
1893-01-23,115,0,21000,7.4
1893-01-24,104,0.2,21000,7.7
1893-01-25,107,1.1,21000,5.4
1893-01-26,110,8.4,21000,4.7
1893-01-27,99.4,0.1,21000,3.3
1893-01-28,118,3.1,21000,3.9
1893-01-29,127,1.7,21000,7
1893-01-30,130,4.6,21000,7.6
1893-01-31,121,3.8,21000,8.8
1893-02-01,132,5.5,21000,6.4
1893-02-02,166,5.2,21000,6.8
1893-02-03,131,0.3,21000,7.1
1893-02-04,176,0.4,21000,5.1
1893-02-05,176,0,21000,1.4
1893-02-06,166,0.7,21000,2.1
1893-02-07,156,1.4,21000,5.9
1893-02-08,129,0.3,21000,6.6
1893-02-09,112,4.2,21000,5.4
1893-02-10,109,1.6,21000,7
1893-02-11,115,2.3,21000,6.9
1893-02-12,115,0.4,21000,3.6
1893-02-13,112,2.6,21000,4.6
1893-02-14,98.9,3.7,21000,7
1893-02-15,115,3,21000,4.8
1893-02-16,138,2.7,21000,5.8
1893-02-17,135,1.4,21000,4.5
1893-02-18,135,4.1,21000,7.3
1893-02-19,141,2.1,21000,10.4
1893-02-20,163,5.4,21000,5.6
1893-02-21,163,6.4,21000,5.3
1893-02-22,176,5.5,21000,2.5
1893-02-23,221,0.1,21000,0.8
1893-02-24,244,0,21000,0
1893-02-25,205,6.9,21000,1
1893-02-26,180,9.1,21000,2.4
1893-02-27,244,5.6,21000,2.3
1893-02-28,300,3.5,21000,2.6
1893-03-01,295,5.3,21000,6.3
1893-03-02,295,1,21000,9.3
1893-03-03,273,1.5,21000,7.4
1893-03-04,240,0.1,21000,9.3
1893-03-05,209,0.1,21000,8.4
1893-03-06,173,0,21000,7.6
1893-03-07,144,0.1,21000,6.5
1893-03-08,141,0,21000,8.6
1893-03-09,126,0,21000,8.2
1893-03-10,120,0,21000,6.3
1893-03-11,107,0,21000,5.9
1893-03-12,107,0,21000,8.2
1893-03-13,94.2,0.5,21000,6.7
1893-03-14,94.2,0.4,21000,7.4
1893-03-15,94.2,0.4,21000,9.2
1893-03-16,91.8,0.9,21000,7.3
1893-03-17,86.8,0,21000,3.4
1893-03-18,86.8,0,21000,3.4
1893-03-19,77.3,0,21000,2
1893-03-20,66.8,0,21000,4.8
1893-03-21,75.2,0,21000,6.2
1893-03-22,58.7,0,21000,6.6
1893-03-23,81.8,0,21000,8
1893-03-24,75.2,0,21000,8.7
1893-03-25,73.1,0,21000,8.4
1893-03-26,73.1,0,21000,7
1893-03-27,66.6,0,21000,6.2
1893-03-28,66.6,0,21000,8.2
1893-03-29,64.5,0,21000,8.6
1893-03-30,66.6,0,21000,9.6
1893-03-31,62.6,0,21000,9.3
1893-04-01,59,0,21000,9.1
1893-04-02,60.9,0,21000,8.5
1893-04-03,60.9,0,21000,8.9
1893-04-04,60.9,0,21000,8.6
1893-04-05,57.2,0,21000,10.9
1893-04-06,55.4,0,21000,10.3
1893-04-07,53.5,0,21000,9.8
1893-04-08,53.5,0,21000,7.5
1893-04-09,53.5,0,21000,9.4
1893-04-10,53.5,0,21000,10.2
1893-04-11,49.8,0,21000,5.9
1893-04-12,51.9,0,21000,5.4
1893-04-13,48.3,0,21000,5.3
1893-04-14,48.3,0,21000,6
1893-04-15,51.7,0,21000,7.3
1893-04-16,48.3,0.8,21000,8.4
1893-04-17,49.8,0.5,21000,8.8
1893-04-18,43.3,0,21000,11.8
1893-04-19,46.7,0.3,21000,14.3
1893-04-20,48.3,1,21000,16.7
1893-04-21,43.5,0,21000,15.8
1893-04-22,43.5,0,21000,13.9
1893-04-23,41.7,0,21000,13
1893-04-24,46.7,0,21000,13.9
1893-04-25,38.5,0,21000,15
1893-04-26,38.5,0,21000,13.2
1893-04-27,35.6,0,21000,11.3
1893-04-28,38.5,0,21000,11.6
1893-04-29,36.9,0.5,21000,9.9
1893-04-30,36.9,0,21000,8.7
1893-05-01,34.4,0.3,21000,9.1
1893-05-02,36,0.3,21000,11.1
1893-05-03,36,0,21000,14
1893-05-04,36,0,21000,13.4
1893-05-05,36,0,21000,15.1
1893-05-06,53.9,0,21000,12.3
1893-05-07,25.5,0,21000,9.3
1893-05-08,27.8,0,21000,11.7
1893-05-09,33.1,0,21000,13
1893-05-10,30.5,0,21000,13.5
1893-05-11,31.8,0,21000,12.9
1893-05-12,30.5,0,21000,14.1
1893-05-13,25.5,0,21000,15.1
1893-05-14,29.2,0,21000,15.5
1893-05-15,27.8,0.8,21000,16.9
1893-05-16,27.8,4.1,21000,13
1893-05-17,30.5,12.8,21000,12.8
1893-05-18,30.5,2.1,21000,13.7
1893-05-19,37.3,3,21000,13.5
1893-05-20,34.4,2.5,21000,14.1
1893-05-21,42,0.1,21000,11.6
1893-05-22,40.2,0,21000,13
1893-05-23,33.1,0.5,21000,13.2
1893-05-24,37.3,0,21000,13.3
1893-05-25,30.5,0,21000,13.5
1893-05-26,28.1,0,21000,13.3
1893-05-27,30.5,0,21000,13.9
1893-05-28,27.8,0.2,21000,14.3
1893-05-29,31.8,1.6,21000,14.8
1893-05-30,29.2,0,21000,10.7
1893-05-31,28.1,0,21000,10.5
1893-06-01,27,0,21000,11
1893-06-02,26.4,0,21000,13.3
1893-06-03,26.4,1,21000,13.5
1893-06-04,24.9,3.2,21000,13.6
1893-06-05,26,0.8,21000,15.9
1893-06-06,26.9,1,21000,15
1893-06-07,25.2,0.1,21000,16.1
1893-06-08,24.8,0,21000,15.5
1893-06-09,24.8,0,21000,14.5
1893-06-10,23.4,0,21000,14.9
1893-06-11,23.6,0,21000,13
1893-06-12,20.8,0,21000,13.5
1893-06-13,22.9,0,21000,16.5
1893-06-14,23.9,1.6,21000,17.1
1893-06-15,22.5,0.5,21000,19
1893-06-16,22.7,0,21000,19.3
1893-06-17,21.8,0,21000,20.1
1893-06-18,21.4,0,21000,20.5
1893-06-19,19.4,0.3,21000,20
1893-06-20,20.5,0,21000,16.1
1893-06-21,21.3,0.3,21000,15.6
1893-06-22,20.2,5.4,21000,15.1
1893-06-23,21.6,3.2,21000,13.8
1893-06-24,21.4,1.2,21000,12.4
1893-06-25,20.3,0.3,21000,13.1
1893-06-26,20.8,1.8,21000,13.5
1893-06-27,21.6,3.7,21000,18.1
1893-06-28,23.9,0.5,21000,16.8
1893-06-29,24.2,0.2,21000,16
1893-06-30,22.9,0.1,21000,15.4
1893-07-01,21.5,0,21000,18
1893-07-02,20.9,0.9,21000,19.8
1893-07-03,18.9,0,21000,19.9
1893-07-04,19.4,5.8,21000,17
1893-07-05,21.5,2,21000,17.2
1893-07-06,19.3,0.5,21000,18.5
1893-07-07,20.2,0,21000,20.3
1893-07-08,19.3,3.6,21000,20.5
1893-07-09,18.4,5.8,21000,15.7
1893-07-10,15.1,0.1,21000,16.3
1893-07-11,16.8,12.3,21000,16.4
1893-07-12,19.3,10.5,21000,16.3
1893-07-13,19.3,2,21000,14.8
1893-07-14,22.1,0.1,21000,13.8
1893-07-15,21.3,3.1,21000,13.5
1893-07-16,20.8,1.4,21000,14.8
1893-07-17,21.5,0.3,21000,15.3
1893-07-18,23.3,1.5,21000,14.6
1893-07-19,23.3,11,21000,16.7
1893-07-20,21.2,6.8,21000,16.9
1893-07-21,22.5,6,21000,17.1
1893-07-22,22,0.1,21000,15.1
1893-07-23,20.8,7.5,21000,14.5
1893-07-24,22,0.2,21000,18
1893-07-25,24.4,1.6,21000,15.6
1893-07-26,23.3,2.8,21000,15.7
1893-07-27,22.7,0,21000,15.1
1893-07-28,22.2,0.4,21000,15
1893-07-29,21.2,2.5,21000,16.1
1893-07-30,19.8,0.5,21000,15.4
1893-07-31,19.8,0.6,21000,14.4
1893-08-01,20.8,2.5,21000,13.8
1893-08-02,23.3,0.5,21000,16.3
1893-08-03,20.7,8.9,21000,16.1
1893-08-04,20.3,5.1,21000,16.6
1893-08-05,21.2,0.2,21000,15.4
1893-08-06,22.7,0.9,21000,12.6
1893-08-07,20.4,0,21000,17.9
1893-08-08,21.2,0,21000,20.3
1893-08-09,21.3,0.9,21000,21
1893-08-10,19.7,0.1,21000,20.2
1893-08-11,20,1.5,21000,18.8
1893-08-12,19.9,1.2,21000,20.3
1893-08-13,19.4,0,21000,19.7
1893-08-14,17.5,0,21000,20.7
1893-08-15,18.9,0,21000,21.7
1893-08-16,18.3,0,21000,21.4
1893-08-17,17.7,0,21000,21.6
1893-08-18,17.9,0,21000,22
1893-08-19,17.1,0.6,21000,19.6
1893-08-20,16.6,2.8,21000,18.2
1893-08-21,13.3,2.8,21000,18.1
1893-08-22,13.8,2.1,21000,16.3
1893-08-23,16.4,2.9,21000,15.5
1893-08-24,17,0,21000,15.5
1893-08-25,17,0,21000,15.5
1893-08-26,16.6,0,21000,13.7
1893-08-27,15.8,0.2,21000,12.4
1893-08-28,14.7,0,21000,12.8
1893-08-29,15.8,0,21000,13.2
1893-08-30,16.8,0.3,21000,16.7
1893-08-31,15.6,1.8,21000,15.3
1893-09-01,15.7,0.5,21000,15.7
1893-09-02,16.4,0,21000,16.5
1893-09-03,16.8,0,21000,15.8
1893-09-04,15,0,21000,15.2
1893-09-05,14.1,0,21000,14.5
1893-09-06,16.5,1.5,21000,16.3
1893-09-07,15.5,0.1,21000,17.4
1893-09-08,15.5,4.6,21000,14.1
1893-09-09,14.8,0,21000,12.4
1893-09-10,14,0,21000,10.1
1893-09-11,14.8,0,21000,11.4
1893-09-12,15.2,0,21000,11.3
1893-09-13,16.2,0,21000,11.4
1893-09-14,15,0,21000,17.5
1893-09-15,14.8,0,21000,14.5
1893-09-16,14.8,0.9,21000,12.9
1893-09-17,15,0.5,21000,12.5
